day,temperatureMax,windBearing,dewPoint,cloudCover,windSpeed,pressure,apparentTemperatureHigh,visibility,humidity,apparentTemperatureLow,apparentTemperatureMax,uvIndex,temperatureLow,temperatureMin,temperatureHigh,apparentTemperatureMin,moonPhase,holiday,housecount,TotEnergyPerDay,avg_energy,month,date,datetime
2012-07-10,18.75,252.0,10.819999999999741,0.4800000000000155,4.03000000000012,1010.8700000000855,18.75,13.0,0.7899999999999701,10.040000000000713,18.75,6.0,10.040000000000713,12.069999999999736,18.75,12.069999999999736,0.7600000000000853,0,4590,38256.10099860002,8.33466252692811,7,10,230
2012-07-11,18.669999999998602,231.0,10.290000000000717,0.5,3.270000000000314,1012.0699999999663,18.669999999998602,12.339999999998586,0.8000000000000638,13.150000000000993,18.669999999998602,6.0,13.150000000000993,10.040000000000713,18.669999999998602,10.040000000000713,0.78999999999997,0,4637,38083.19999849986,8.212896268816014,7,11,231
2012-07-12,19.25999999999905,229.0,12.879999999998985,0.5799999999999614,4.590000000000128,1002.069999999966,19.25999999999905,12.260000000000472,0.8299999999999511,13.660000000001636,19.25999999999905,6.0,13.660000000001636,14.209999999999347,19.25999999999905,14.209999999999347,0.8200000000000652,0,4680,38564.38699830006,8.240253632115397,7,12,232
2012-07-13,16.4400000000011,281.0,12.580000000001245,0.6300000000000701,1.6800000000001036,1004.6100000000008,16.4400000000011,11.910000000001375,0.8800000000000812,12.440000000000708,16.4400000000011,5.0,12.440000000000708,13.129999999998946,16.4400000000011,13.129999999998946,0.8499999999999365,0,4715,38797.333994100016,8.228490772873808,7,13,233
2012-07-14,18.259999999999234,272.0,9.029999999999392,0.3900000000000381,3.4500000000002986,1015.1600000000681,18.259999999999234,11.970000000000743,0.6900000000000457,13.050000000001097,18.259999999999234,6.0,13.050000000001097,12.440000000000715,18.259999999999234,12.440000000000715,0.8800000000000813,1,4741,40751.079003300096,8.595460663003609,7,14,234
2012-07-15,17.059999999998848,234.0,12.669999999998751,0.6799999999999535,5.270000000000363,1019.7999999999088,16.990000000000435,12.209999999999257,0.8499999999999363,13.919999999998705,17.149999999999697,5.0,13.919999999998705,13.050000000001097,16.940000000001145,13.050000000001097,0.9099999999999406,1,4741,40955.01299639997,8.638475637291705,7,15,235
2012-07-16,22.44000000000144,254.0,14.260000000000488,0.5500000000000138,4.900000000000248,1022.0599999999872,22.4799999999993,12.809999999999235,0.7699999999999835,14.91000000000181,22.4799999999993,5.0,14.91000000000181,13.919999999998705,22.44000000000144,13.919999999998705,0.9400000000000114,0,4740,40635.19299899996,8.572825527215183,7,16,236
2012-07-17,18.519999999999982,230.0,14.27999999999919,0.7199999999999342,5.299999999999552,1013.5199999999584,18.519999999999982,12.470000000000764,0.8499999999999363,13.769999999998596,18.519999999999982,5.0,13.769999999998596,14.91000000000181,18.519999999999982,14.91000000000181,0.9699999999999492,0,4740,38616.22300090004,8.146882489641358,7,17,237
2012-07-18,20.17999999999798,267.0,11.559999999999404,0.4800000000000156,4.409999999999873,1010.3999999999887,20.17999999999798,12.95999999999925,0.7300000000000164,13.120000000001063,20.17999999999798,6.0,13.120000000001063,13.769999999998596,20.17999999999798,13.769999999998596,0.009999999999999818,0,4741,39177.45099949998,8.26354165777262,7,18,238
2012-07-19,17.769999999999804,340.0,11.440000000000575,0.5399999999999727,1.5200000000001788,1016.209999999968,17.769999999999804,12.180000000000264,0.7899999999999698,11.830000000001215,17.769999999999804,5.0,11.830000000001215,13.120000000001063,17.769999999999804,13.120000000001063,0.03999999999999928,0,4738,38509.46999709991,8.127790206226239,7,19,239
2012-07-20,19.889999999999482,57.0,9.860000000000452,0.3599999999999671,0.9000000000000468,1023.6299999999134,19.889999999999482,12.5,0.6999999999999501,12.239999999999508,19.889999999999482,6.0,12.239999999999508,11.830000000001215,19.889999999999482,11.830000000001215,0.06999999999999454,0,4745,39070.85600279996,8.234110854120116,7,20,240
2012-07-21,22.860000000000525,205.0,10.529999999999312,0.22000000000002035,3.0,1026.7300000000473,22.860000000000525,12.599999999999016,0.659999999999973,12.470000000000764,22.860000000000525,6.0,12.470000000000764,12.239999999999508,22.860000000000525,12.239999999999508,0.11000000000001016,1,4745,38614.84900349999,8.138008219915697,7,21,241
2012-07-22,27.179999999996706,209.0,10.919999999998828,0.1900000000000224,3.2099999999996145,1023.040000000032,27.179999999996706,12.709999999999251,0.579999999999961,14.20999999999944,27.179999999996706,6.0,14.20999999999944,12.470000000000764,27.179999999996706,12.470000000000764,0.13999999999998908,1,4745,39109.28099699995,8.242208850790295,7,22,242
2012-07-23,28.320000000003446,154.0,12.239999999999508,0.019999999999999636,0.8699999999999191,1018.25,28.320000000003446,12.309999999999294,0.579999999999961,15.740000000000059,28.320000000003446,7.0,15.740000000000059,14.209999999999445,28.320000000003446,14.209999999999445,0.1799999999999835,0,4747,37942.492001499995,7.992941226353487,7,23,243
2012-07-24,29.36999999999807,68.0,12.95999999999925,0.2000000000000166,0.8099999999999531,1016.5899999999316,29.36999999999807,12.3099999999993,0.5700000000000239,15.929999999999303,29.36999999999807,6.0,15.929999999999303,15.740000000000059,29.36999999999807,15.740000000000059,0.22000000000002035,0,4745,37556.16600059998,7.914892729315064,7,24,244
2012-07-25,26.440000000001568,80.0,12.800000000001063,0.1200000000000039,2.7999999999997995,1018.0800000000543,26.440000000001568,11.699999999999108,0.610000000000006,16.009999999999856,26.440000000001568,6.0,15.929999999999302,15.929999999999302,26.440000000001568,15.929999999999302,0.2599999999999921,0,4746,37967.354997599934,7.999864095575206,7,25,245
2012-07-26,23.789999999997764,355.0,15.070000000000341,0.3599999999999671,1.4799999999998277,1012.6600000000681,23.789999999997764,9.75,0.75,15.01999999999903,23.789999999997764,5.0,15.01999999999903,15.929999999999303,23.789999999997764,16.009999999999856,0.2899999999999805,0,4745,37555.185003100036,7.914685985900958,7,26,246
2012-07-27,21.08999999999769,296.0,8.160000000000425,0.4400000000000407,2.5200000000002816,1010.559999999991,21.08999999999769,13.260000000000607,0.5500000000000141,10.970000000000708,21.08999999999769,6.0,10.970000000000708,14.92999999999972,21.08999999999769,14.92999999999972,0.3299999999999865,0,4748,39049.36999999987,8.224382898062315,7,27,247
2012-07-28,17.919999999998602,236.0,9.809999999999713,0.2999999999999738,3.530000000000254,1011.7599999998779,17.919999999998602,12.97000000000078,0.75,8.529999999999424,17.919999999998602,5.0,9.860000000000452,10.970000000000708,17.919999999998602,10.970000000000708,0.3699999999999569,1,4747,38424.996994800014,8.094585421276598,7,28,248
2012-07-29,19.690000000001312,246.0,7.830000000000947,0.30999999999996514,4.2199999999999775,1015.190000000011,19.690000000001312,12.91999999999874,0.6500000000000554,11.519999999998946,19.690000000001312,5.0,11.519999999998946,9.860000000000452,19.690000000001312,8.529999999999424,0.4100000000000333,1,4748,40675.09999649997,8.566786014427121,7,29,249
2012-07-30,20.190000000001334,207.0,13.16000000000159,0.5300000000000179,3.0300000000002347,1014.6200000000864,20.190000000001334,11.569999999999736,0.8400000000000524,13.690000000000865,20.190000000001334,5.0,13.690000000000865,11.519999999998946,20.190000000001334,11.519999999998946,0.4400000000000407,0,4748,38372.445003400055,8.081812342754855,7,30,250
2012-07-31,22.570000000002555,179.0,13.949999999998784,0.4100000000000334,3.2399999999998124,1009.5800000000543,22.570000000002555,11.300000000000825,0.7899999999999698,15.6100000000005,22.570000000002555,5.0,15.6100000000005,13.690000000000868,22.570000000002555,13.690000000000868,0.4800000000000156,0,4754,39006.67799880007,8.205022717458997,7,31,251
2012-08-01,21.289999999998237,217.0,13.129999999998931,0.4500000000000231,4.709999999999459,1010.3099999999904,21.289999999998237,12.629999999998992,0.7399999999999136,13.089999999998415,21.289999999998237,4.0,13.089999999998415,15.6100000000005,21.289999999998237,15.6100000000005,0.5199999999999843,0,4753,38332.4869996,8.06490363972228,8,1,252
2012-08-02,21.7700000000006,205.0,12.089999999998573,0.3299999999999864,4.370000000000064,1012.4900000001223,21.7700000000006,12.629999999998992,0.7300000000000164,14.360000000000491,21.7700000000006,5.0,14.360000000000491,13.089999999998415,21.7700000000006,13.089999999998415,0.5500000000000143,0,4753,37860.224997299934,7.9655428144960965,8,2,253
2012-08-03,21.039999999998287,195.0,13.089999999998415,0.4100000000000335,3.9699999999999074,1010.0299999999547,21.039999999998287,12.889999999999516,0.7699999999999835,12.980000000001302,21.039999999998287,5.0,12.980000000001302,14.360000000000491,21.039999999998287,14.360000000000491,0.5799999999999609,0,4761,38068.50000030002,7.995904221865157,8,3,254
2012-08-04,20.69000000000136,195.0,12.760000000000556,0.3399999999999765,2.2299999999997384,1007.2400000001221,20.69000000000136,11.989999999999535,0.7899999999999698,14.76999999999896,20.69000000000136,5.0,14.76999999999896,12.980000000001302,20.69000000000136,12.980000000001302,0.6199999999999302,1,4761,38825.17599939998,8.154836378785966,8,4,255
2012-08-05,20.949999999998216,241.0,12.889999999999516,0.4100000000000335,3.2600000000001876,1009.0800000000543,20.949999999998216,12.779999999999227,0.7699999999999835,11.489999999999606,20.949999999998216,5.0,11.489999999999606,14.76999999999896,20.949999999998216,14.76999999999896,0.6500000000000555,1,4760,41253.62400279992,8.666727731680654,8,5,256
2012-08-06,19.320000000001816,239.0,11.4199999999988,0.4600000000000258,3.830000000000117,1019.519999999954,19.320000000001816,12.889999999999516,0.7800000000000766,14.839999999998193,19.320000000001816,5.0,14.839999999998193,11.489999999999606,19.320000000001816,11.489999999999606,0.6799999999999531,0,4761,39361.10999349997,8.267403905377016,8,6,257
2012-08-07,22.80000000000188,260.0,14.559999999999045,0.5399999999999727,1.7299999999997888,1022.6100000000098,22.80000000000188,11.430000000000264,0.7699999999999835,13.330000000001275,22.80000000000188,4.0,13.330000000001275,15.02999999999917,22.80000000000188,15.02999999999917,0.7100000000000295,0,4761,39103.32900230016,8.213259609808897,8,7,258
2012-08-08,25.91999999999849,48.0,13.309999999999173,0.2699999999999864,0.5199999999999843,1025.6200000000867,25.91999999999849,11.470000000000727,0.6900000000000457,14.5,25.91999999999849,5.0,14.5,13.330000000001275,25.91999999999849,13.330000000001275,0.7399999999999134,0,4761,38104.879002299924,8.00354526408316,8,8,259
2012-08-09,24.990000000001988,114.0,13.769999999998591,0.2300000000000129,0.5500000000000146,1026.049999999908,24.990000000001988,11.699999999999106,0.6999999999999497,15.20999999999992,24.990000000001988,5.0,15.20999999999992,14.5,24.990000000001988,14.5,0.7699999999999835,0,4761,37950.270001100085,7.971071203759731,8,9,260
2012-08-10,22.9100000000024,92.0,12.379999999999022,0.24000000000000785,4.299999999999615,1020.959999999968,22.9100000000024,11.970000000000748,0.6700000000000437,16.029999999999152,22.9100000000024,5.0,16.029999999999152,15.20999999999992,22.9100000000024,15.20999999999992,0.8000000000000668,0,4760,37923.45199909984,7.967111764516772,8,10,261
2012-08-11,25.130000000001477,123.0,14.209999999999466,0.24000000000000785,2.4300000000001627,1012.3399999999318,25.130000000001477,11.180000000000264,0.6999999999999497,15.260000000000089,25.130000000001477,5.0,15.260000000000089,16.029999999999152,25.130000000001477,16.029999999999152,0.8299999999999508,1,4760,38220.65400079985,8.029549159831902,8,11,262
2012-08-12,22.679999999997417,176.0,14.779999999999175,0.4200000000000264,2.920000000000066,1011.1600000000681,22.679999999997417,12.040000000000743,0.7899999999999698,17.809999999998794,22.679999999997417,4.0,17.619999999999877,15.260000000000089,22.679999999997417,15.260000000000089,0.8600000000000415,1,4760,39990.862999399906,8.401441806596617,8,12,263
2012-08-13,23.970000000000955,175.0,15.33000000000134,0.4400000000000408,2.3100000000000014,1011.0800000000543,23.970000000000955,11.800000000000914,0.75,18.009999999999273,23.970000000000955,5.0,17.869999999999813,17.619999999999877,23.970000000000955,17.809999999998794,0.8899999999999708,0,4761,38487.48199970007,8.08390716229785,8,13,264
2012-08-14,22.570000000002562,146.0,15.230000000000885,0.2599999999999921,2.6700000000000648,1006.5,22.78999999999792,11.959999999999258,0.7699999999999835,16.01999999999936,22.78999999999792,5.0,16.01999999999936,17.380000000000063,22.570000000002562,17.380000000000063,0.9200000000000516,0,4761,37554.77000479997,7.888000421088001,8,14,265
2012-08-15,21.669999999998545,197.0,13.279999999999212,0.4200000000000264,4.219999999999982,1014.0800000000543,21.669999999998545,12.83999999999845,0.7100000000000295,17.919999999998602,21.669999999998545,4.0,17.919999999998602,16.01999999999936,21.669999999998545,16.01999999999936,0.9499999999999148,0,4761,38538.044000599904,8.094527200294035,8,15,266
2012-08-16,27.229999999998693,175.0,14.110000000000491,0.4500000000000227,3.7099999999995483,1013.8399999999316,27.229999999998693,13.080000000001268,0.6300000000000704,20.539999999998397,27.229999999998693,4.0,20.539999999998397,17.919999999998602,27.229999999998693,17.919999999998602,0.9799999999999616,0,4760,37880.94099710003,7.958180881743702,8,16,267
2012-08-17,29.85999999999941,215.0,15.919999999998648,0.2300000000000129,2.1700000000000634,1013.75,30.600000000002737,12.87000000000104,0.5900000000000133,18.330000000001405,30.600000000002737,5.0,17.970000000000887,20.539999999998397,29.85999999999941,20.539999999998397,0.030000000000000974,0,4760,37000.17200139994,7.773145378445365,8,17,268
2012-08-18,28.88000000000189,251.0,17.769999999999822,0.21000000000001315,0.7600000000000899,1015.1600000000684,29.5,12.279999999999244,0.7199999999999337,17.05000000000153,29.5,4.0,16.96000000000059,17.970000000000887,28.88000000000189,18.330000000001405,0.06000000000000196,1,4759,38142.67199980001,8.014850178566927,8,18,269
2012-08-19,24.53999999999761,231.0,15.6399999999995,0.3399999999999765,2.7800000000001983,1019.3099999999864,24.53999999999761,12.5,0.75,16.360000000000504,24.53999999999761,4.0,16.26999999999943,16.96000000000059,24.53999999999761,17.05000000000153,0.10000000000000836,1,4759,40026.18199669996,8.410628702815709,8,19,270
2012-08-20,22.08999999999764,240.0,13.989999999999425,0.3399999999999765,2.5400000000002585,1017.6900000000128,22.08999999999764,12.519999999998767,0.75,13.160000000001595,22.08999999999764,4.0,13.160000000001595,16.269999999999428,22.08999999999764,16.360000000000504,0.12999999999999606,0,4758,38744.417002799935,8.14300483455232,8,20,271
2012-08-21,21.479999999999443,248.0,11.879999999999091,0.3399999999999765,4.599999999999826,1017.2799999999568,21.479999999999443,12.87000000000104,0.7199999999999336,12.95999999999925,21.479999999999443,4.0,12.95999999999925,13.160000000001595,21.479999999999443,13.160000000001595,0.16999999999998824,0,4761,37815.453998899946,7.942754463116982,8,21,272
2012-08-22,22.039999999998063,231.0,11.290000000000735,0.3699999999999567,2.6000000000002217,1014.5599999999879,22.039999999998063,12.83000000000126,0.6999999999999496,14.069999999999895,22.039999999998063,4.0,14.069999999999895,12.95999999999925,22.039999999998063,12.95999999999925,0.2100000000000132,0,4763,37369.13599939984,7.8457140456434695,8,22,273
2012-08-23,20.27000000000035,186.0,12.300000000000994,0.4400000000000408,2.8799999999997343,1005.2799999999534,20.27000000000035,12.339999999998527,0.76000000000009,15.669999999998653,20.27000000000035,4.0,15.580000000001347,14.069999999999895,20.27000000000035,14.069999999999895,0.25,0,4763,37263.34699619998,7.823503463405412,8,23,274
2012-08-24,20.929999999997786,222.0,14.849999999999476,0.5199999999999841,3.9399999999999786,1001.04999999991,20.929999999997786,12.300000000000994,0.8800000000000815,14.26000000000046,20.929999999997786,4.0,14.26000000000046,15.04000000000015,20.929999999997786,15.04000000000015,0.27999999999997816,0,4763,37624.711999000014,7.899372664077264,8,24,275
2012-08-25,21.00999999999863,268.0,10.739999999999721,0.5100000000000272,4.389999999999701,1014.3799999999136,21.00999999999863,13.199999999998875,0.6900000000000457,12.620000000001008,21.00999999999863,4.0,12.620000000001008,14.26000000000046,21.00999999999863,14.26000000000046,0.3199999999999939,1,4762,38687.28799869998,8.12416799636707,8,25,276
2012-08-26,20.990000000001366,182.0,12.620000000001008,0.319999999999994,3.819999999999791,1014.3300000000543,20.990000000001366,12.459999999999251,0.75,14.97000000000083,20.990000000001366,4.0,14.97000000000083,12.620000000001008,20.990000000001366,12.620000000001008,0.3599999999999668,1,4761,38567.19200480009,8.100649444402455,8,26,277
2012-08-27,22.5,224.0,13.489999999999366,0.3900000000000383,4.16999999999975,1012.790000000032,22.5,12.629999999998988,0.75,14.739999999999723,22.5,4.0,14.739999999999723,14.97000000000083,22.5,14.97000000000083,0.3900000000000383,1,4761,39589.04199849991,8.315278722642283,8,27,278
2012-08-28,19.690000000001312,197.0,12.949999999998909,0.3599999999999668,4.150000000000037,1012.7400000001227,19.690000000001312,11.839999999998614,0.8499999999999361,14.089999999998279,19.690000000001312,3.0,14.089999999998279,13.660000000001665,19.690000000001312,13.660000000001665,0.4300000000000208,0,4762,38325.06499849998,8.048102687631246,8,28,279
2012-08-29,16.919999999998623,292.0,11.139999999999533,0.40000000000003344,2.649999999999775,1016.1900000000127,16.919999999998623,12.33000000000124,0.8000000000000669,5.919999999999307,16.919999999998623,3.0,7.779999999999478,11.25,16.919999999998623,11.25,0.4600000000000258,0,4762,39500.461002100084,8.29493091182278,8,29,280
2012-08-30,17.720000000000887,321.0,5.080000000000519,0.3299999999999863,3.2099999999996127,1028.620000000087,17.720000000000887,13.019999999998689,0.5999999999999475,13.110000000000484,17.720000000000887,4.0,13.110000000000484,7.779999999999478,17.720000000000887,5.919999999999307,0.4899999999999807,0,4761,39693.94499570002,8.337312538479315,8,30,281
2012-08-31,20.529999999999077,236.0,11.330000000001194,0.5500000000000146,2.530000000000153,1026.1399999999894,20.529999999999077,13.15000000000101,0.7199999999999336,12.569999999999736,20.529999999999077,3.0,12.569999999999736,13.110000000000484,20.529999999999077,13.110000000000484,0.5399999999999727,0,4762,38564.8470022,8.098455901343973,8,31,282
2012-09-01,18.350000000000684,247.0,13.660000000001665,0.5599999999999563,3.110000000000181,1024.5800000000543,18.369999999999692,12.069999999999736,0.8699999999999191,15.690000000001055,18.369999999999692,3.0,15.690000000001055,12.569999999999736,18.350000000000684,12.569999999999736,0.5700000000000245,1,4761,39517.01199999984,8.300149548414163,9,1,283
2012-09-02,24.33999999999753,291.0,13.160000000001595,0.5,1.1499999999999564,1025.6800000000208,24.33999999999753,10.48000000000085,0.7199999999999336,13.709999999999242,24.33999999999753,3.0,13.709999999999242,15.690000000001055,24.33999999999753,15.690000000001055,0.5999999999999475,1,4762,42865.21299809988,9.00151469930699,9,2,284
2012-09-03,24.78999999999757,299.0,14.139999999999509,0.4200000000000264,1.8999999999998296,1023.549999999908,24.78999999999757,11.410000000001304,0.7699999999999835,12.069999999999736,24.78999999999757,3.0,12.069999999999736,13.709999999999242,24.78999999999757,13.709999999999242,0.6300000000000705,0,4761,39822.236996900014,8.364258978554929,9,3,285
2012-09-04,19.970000000000912,5.0,7.830000000000949,0.2699999999999864,3.2600000000001876,1026.7400000001242,19.970000000000912,12.5,0.5999999999999475,8.669999999998973,19.970000000000912,3.0,8.669999999998973,12.069999999999736,19.970000000000912,12.069999999999736,0.6599999999999726,1,4763,39716.1419995,8.338471971341594,9,4,286
2012-09-05,20.759999999998676,233.0,8.339999999999497,0.4600000000000258,1.8800000000000183,1028.2999999999076,20.759999999998676,12.410000000001485,0.6700000000000437,11.459999999999265,20.759999999998676,3.0,11.459999999999265,8.669999999998973,20.759999999998676,8.669999999998973,0.6900000000000457,0,4765,38868.198000499935,8.157019517418666,9,5,287
2012-09-06,25.75999999999792,249.0,9.580000000001096,0.1799999999999834,2.9699999999997724,1024.470000000041,25.75999999999792,11.75,0.6300000000000705,10.410000000001094,25.75999999999792,3.0,10.410000000001094,11.459999999999265,25.75999999999792,11.459999999999265,0.7199999999999336,0,4762,38445.31200070002,8.073354053065941,9,6,288
2012-09-07,27.119999999998285,215.0,9.269999999999458,0.13999999999998908,1.3900000000000994,1020.6000000000056,27.119999999998285,12.36000000000048,0.6199999999999302,11.319999999999736,27.119999999998285,4.0,11.319999999999736,10.410000000001096,27.119999999998285,10.410000000001096,0.75,0,4764,38285.18399979996,8.036352644794281,9,7,289
2012-09-08,27.779999999999017,202.0,10.83000000000117,0.2200000000000204,2.9699999999997724,1011.8500000000087,27.779999999999017,12.19999999999902,0.6700000000000437,16.92999999999891,27.779999999999017,3.0,16.92999999999891,11.319999999999736,27.779999999999017,11.319999999999736,0.7800000000000767,1,4764,39235.176996200105,8.235763433291375,9,8,290
2012-09-09,20.210000000001532,216.0,14.19000000000092,0.5900000000000134,5.689999999999581,1010.1499999999904,20.210000000001532,12.65000000000099,0.7800000000000767,14.769999999998966,20.210000000001532,3.0,14.769999999998966,16.92999999999891,20.210000000001532,16.92999999999891,0.8099999999999531,1,4764,40934.07500070002,8.592375105100759,9,9,291
2012-09-10,17.820000000001386,261.0,8.069999999999748,0.3699999999999567,4.840000000000129,1012.3300000000543,17.820000000001386,13.180000000000264,0.6199999999999302,6.770000000000379,17.820000000001386,3.0,8.240000000000252,11.730000000001102,17.820000000001386,11.730000000001102,0.8400000000000527,0,4764,40549.21499989998,8.511590050356839,9,10,292
2012-09-11,17.919999999998602,254.0,7.950000000000052,0.33999999999997643,3.930000000000212,1014.6399999999924,17.919999999998602,13.160000000001595,0.7199999999999335,7.169999999999124,17.919999999998602,3.0,8.620000000000264,8.240000000000252,17.919999999998602,6.770000000000379,0.8699999999999191,0,4765,39250.80599550004,8.237315004302209,9,11,293
2012-09-12,17.639999999999493,274.0,7.180000000000247,0.3699999999999565,2.920000000000066,1018.75,17.639999999999493,12.95999999999925,0.6799999999999528,13.610000000000491,17.639999999999493,3.0,13.610000000000491,8.620000000000267,17.639999999999493,7.169999999999122,0.9000000000000443,0,4773,39515.053996499904,8.278871568510349,9,12,294
2012-09-13,20.690000000001373,266.0,10.230000000000805,0.5599999999999563,5.419999999999398,1013.5099999998768,20.690000000001373,13.309999999999164,0.6799999999999524,8.97000000000061,20.690000000001373,3.0,9.690000000000278,13.610000000000491,20.690000000001373,13.610000000000491,0.9400000000000076,0,4785,39392.78700020015,8.232557366812989,9,13,295
2012-09-14,21.119999999999088,247.0,9.529999999999355,0.22000000000002046,2.8700000000002683,1017.25,21.119999999999088,12.919999999998732,0.6999999999999486,12.980000000001318,21.119999999999088,3.0,12.980000000001318,9.690000000000284,21.119999999999088,8.970000000000613,0.9699999999999532,0,4801,39810.699998599935,8.292168297979574,9,14,296
2012-09-15,18.30999999999875,232.0,11.040000000000733,0.6599999999999716,3.879999999999813,1013.2599999998764,18.30999999999875,12.550000000001047,0.7600000000000909,13.290000000000756,18.30999999999875,2.0,13.290000000000756,12.980000000001318,18.30999999999875,12.980000000001318,0.01999999999999959,1,4801,40334.174000700055,8.401202666257042,9,15,297
2012-09-16,18.720000000000894,243.0,10.059999999999636,0.550000000000016,4.04000000000049,1012.3600000000093,18.720000000000894,13.069999999999736,0.7100000000000296,11.430000000000264,18.720000000000894,3.0,11.430000000000264,13.290000000000756,18.720000000000894,13.290000000000756,0.050000000000004236,1,4802,43304.52600270002,9.018018742753023,9,16,298
2012-09-17,17.190000000001184,273.0,6.770000000000381,0.2799999999999781,4.389999999999699,1013.3899999999884,17.190000000001184,13.019999999998666,0.6399999999999862,5.169999999999443,17.190000000001184,3.0,7.349999999999334,10.970000000000718,17.190000000001184,10.970000000000718,0.07999999999999828,0,4830,41370.94000130005,8.565412008550735,9,17,299
2012-09-18,16.30000000000149,275.0,4.659999999999871,0.26999999999998625,3.649999999999871,1021.8099999999782,16.30000000000149,12.98999999999939,0.6300000000000712,8.069999999999748,16.30000000000149,3.0,9.069999999999744,7.349999999999333,16.30000000000149,5.16999999999944,0.12000000000000392,0,4849,41147.91899959997,8.485856671396158,9,18,300
2012-09-19,17.380000000000155,226.0,7.240000000000517,0.45000000000001855,3.1700000000000665,1020.900000000002,17.380000000000155,13.0,0.699999999999947,10.339999999998874,17.380000000000155,2.0,10.339999999998874,9.069999999999744,17.380000000000155,8.069999999999748,0.15999999999999634,0,4860,41546.16700439986,8.548594033827131,9,19,301
2012-09-20,16.32000000000101,268.0,8.680000000000256,0.4300000000000165,1.4700000000000588,1015.4599999999676,16.32000000000101,12.54000000000075,0.7600000000000929,5.430000000000233,16.32000000000101,2.0,6.590000000000133,10.339999999998868,16.32000000000101,10.339999999998868,0.20000000000001736,0,4875,42103.43100429995,8.636601231651271,9,20,302
2012-09-21,15.620000000000319,31.0,5.380000000000164,0.27999999999997804,1.9799999999997555,1019.3700000000873,15.620000000000319,12.97000000000079,0.6900000000000459,7.6899999999998,15.620000000000319,2.0,8.849999999999193,6.590000000000133,15.620000000000319,5.430000000000233,0.23000000000001306,0,4888,43045.698999700115,8.80640323234454,9,21,303
2012-09-22,12.309999999999249,87.0,8.419999999998975,0.4800000000000157,4.459999999999468,1009.6,12.309999999999249,10.620000000000756,0.8600000000000321,10.959999999999264,12.309999999999249,2.0,10.959999999999264,8.849999999999193,12.309999999999249,7.6899999999998,0.26999999999998625,1,4888,43956.617998399954,8.992761456301135,9,22,304
2012-09-23,15.199999999998601,212.0,11.139999999999528,0.6599999999999696,2.530000000000166,989.4700000000438,15.199999999998601,8.099999999999254,0.8800000000000822,7.4900000000004185,15.199999999998601,2.0,9.739999999999851,11.510000000000439,15.199999999998601,11.510000000000439,0.3099999999999646,1,4887,51240.257996900036,10.485012890710056,9,23,305
2012-09-24,15.470000000000852,203.0,8.559999999999926,0.27999999999997804,4.91999999999948,988.790000000032,15.470000000000852,13.129999999998875,0.7800000000000807,10.069999999999741,15.470000000000852,2.0,10.069999999999741,9.739999999999835,15.470000000000852,7.490000000000398,0.3399999999999745,0,4925,47379.16799730009,9.62013563396956,9,24,306
2012-09-25,15.139999999999496,169.0,10.230000000000878,0.3900000000000405,2.569999999999826,992.06999999998,15.139999999999496,12.44000000000078,0.8800000000000824,10.569999999999741,15.139999999999496,2.0,10.569999999999741,10.069999999999741,15.139999999999496,10.069999999999741,0.3800000000000472,0,4935,45504.736004100036,9.220817832644382,9,25,307
2012-09-26,16.610000000000507,301.0,9.5,0.4800000000000157,2.170000000000064,1006.3899999999823,16.610000000000507,11.410000000001393,0.8200000000000708,7.4399999999997535,16.610000000000507,2.0,9.029999999999367,10.569999999999741,16.610000000000507,10.569999999999741,0.4100000000000354,0,4957,46323.070000900036,9.344980835364137,9,26,308
2012-09-27,17.070000000001393,227.0,9.779999999999324,0.3900000000000409,4.080000000000283,1012.9100000000717,17.070000000001393,12.839999999998364,0.8499999999999498,6.900000000000638,17.070000000001393,2.0,8.740000000000029,9.029999999999363,17.070000000001393,7.439999999999764,0.4500000000000137,0,4980,46087.90000300012,9.25459839417673,9,27,309
2012-09-28,15.830000000001373,270.0,6.810000000000461,0.16999999999998686,3.360000000000228,1017.8499999999884,15.830000000001373,13.209999999999305,0.75,4.869999999999903,15.830000000001373,2.0,6.4199999999991775,8.709999999999301,15.830000000001373,6.9000000000006425,0.4800000000000158,0,5005,46318.780998499984,9.254501698001993,9,28,310
2012-09-29,16.460000000000704,221.0,8.660000000000753,0.4800000000000158,4.5999999999997625,1019.0,16.460000000000704,13.150000000000993,0.8099999999999526,13.660000000001752,16.460000000000704,2.0,13.660000000001752,6.4199999999991775,16.460000000000704,4.869999999999903,0.519999999999984,1,5006,46971.27299970022,9.382995005932923,9,29,311
2012-09-30,16.240000000000478,217.0,12.430000000000264,0.6100000000000123,4.569999999999776,1012.1100000000224,16.240000000000478,11.430000000000264,0.8899999999999881,10.87000000000084,16.240000000000478,2.0,10.87000000000084,12.370000000001054,16.240000000000478,12.370000000001054,0.5500000000000227,1,5005,50799.67100000033,10.149784415584485,9,30,312
2012-10-01,16.440000000001174,211.0,10.900000000000944,0.3900000000000417,5.090000000000131,1010.1200000000875,16.440000000001174,12.550000000001134,0.8499999999999539,11.05999999999938,16.440000000001174,2.0,11.05999999999938,10.870000000000848,16.440000000001174,10.870000000000848,0.5799999999999591,0,5030,48239.184001999995,9.590295030218687,10,1,313
