day,temperatureMax,dewPoint,apparentTemperatureHigh,temperatureMin,temperatureLow,temperatureHigh,uvIndex,month,datetime,avg_energy
2012-06-03,13.889999999999533,6.869999999999857,13.889999999999533,7.639999999999626,7.540000000000607,13.889999999999533,6.0,6,193,9.303202139465224
2012-06-04,15.0,8.139999999999613,15.0,7.540000000000607,11.540000000000699,15.0,6.0,6,194,8.837111734937176
2012-06-05,18.12999999999905,11.779999999999376,18.12999999999905,12.519999999999303,12.599999999999142,18.12999999999905,6.0,6,195,9.226317830553317
2012-06-06,17.29000000000076,12.180000000000259,17.29000000000076,12.599999999999133,12.279999999999347,17.29000000000076,6.0,6,196,8.425714512664905
2012-06-07,15.169999999998765,9.709999999999326,15.169999999998765,12.27999999999934,11.019999999999573,15.169999999998765,5.0,6,197,8.75159546561607
2012-06-08,17.91999999999868,6.4399999999996576,17.91999999999868,11.01999999999954,8.910000000000055,17.91999999999868,6.0,6,198,8.80717083182169
2012-06-09,17.22000000000081,9.330000000000927,17.22000000000081,8.91000000000008,12.089999999999025,17.22000000000081,6.0,6,199,8.554025589176051
2012-06-10,13.279999999999294,11.569999999999744,13.279999999999294,10.97000000000061,10.7799999999994,13.279999999999294,5.0,6,200,9.117167904172014
2012-06-11,12.870000000000715,8.79000000000066,12.870000000000715,10.459999999999306,7.540000000000623,12.870000000000715,5.0,6,201,9.444557274556496
2012-06-12,17.510000000000304,6.680000000000232,17.510000000000304,7.540000000000626,8.700000000000324,17.510000000000304,6.0,6,202,9.158374310085296
2012-06-13,18.080000000001334,8.209999999999354,18.080000000001334,8.700000000000314,12.91000000000119,18.080000000001334,6.0,6,203,6.989766382566283
2012-06-14,17.58999999999825,11.110000000000444,17.58999999999825,12.910000000001116,12.569999999999741,17.58999999999825,6.0,6,204,8.145492644103232
2012-06-15,17.470000000000812,9.730000000000118,17.470000000000812,12.569999999999741,12.45999999999928,17.470000000000812,6.0,6,205,7.227600562026621
2012-06-16,19.44000000000101,9.470000000000486,19.44000000000101,12.459999999999287,11.169999999998973,19.44000000000101,6.0,6,206,7.797470794808005
2012-06-17,18.870000000000275,9.480000000000171,18.870000000000275,11.169999999998906,10.099999999999225,18.870000000000275,6.0,6,207,8.90575000117528
2012-06-18,20.350000000000463,9.319999999999748,20.350000000000463,10.09999999999922,11.47000000000066,20.350000000000463,7.0,6,208,8.326652163174515
2012-06-19,21.160000000002128,9.490000000000254,21.160000000002128,11.47000000000066,13.919999999998767,21.160000000002128,6.0,6,209,8.120382864932237
2012-06-20,19.08000000000137,12.86000000000047,19.08000000000137,11.519999999999255,11.440000000000325,19.08000000000137,5.0,6,210,8.0354810519913
2012-06-21,17.529999999999163,10.620000000000426,17.529999999999163,11.440000000000325,11.010000000000069,17.529999999999163,5.0,6,211,8.40507731252408
2012-06-22,18.120000000000385,9.169999999999034,18.120000000000385,11.010000000000074,11.650000000000874,18.120000000000385,6.0,6,212,8.449993268165402
2012-06-23,19.880000000000077,11.139999999999548,19.880000000000077,11.650000000000878,12.110000000000465,19.880000000000077,6.0,6,213,8.60954384238138
2012-06-24,21.149999999999267,11.01999999999935,21.149999999999267,12.110000000000465,14.040000000000743,21.149999999999267,6.0,6,214,8.99321729674172
2012-06-25,22.91999999999857,12.139999999999535,22.91999999999857,14.040000000000743,17.559999999998965,22.91999999999857,6.0,6,215,8.268517101769888
2012-06-26,22.660000000002235,16.169999999998694,22.779999999999085,17.559999999998965,17.1100000000005,22.660000000002235,6.0,6,216,8.22937156513738
2012-06-27,27.16000000000245,16.51999999999888,28.63999999999947,16.230000000001212,13.959999999999251,27.16000000000245,6.0,6,217,8.256146300692109
2012-06-28,20.960000000001067,12.330000000001172,20.960000000001067,13.959999999999251,15.290000000000758,20.960000000001067,6.0,6,218,8.13416237460658
2012-06-29,20.13000000000016,11.430000000000259,20.13000000000016,13.610000000000474,11.010000000000092,20.13000000000016,6.0,6,219,8.20298928261491
2012-06-30,17.879999999999608,9.310000000000095,17.879999999999608,11.010000000000096,12.470000000000713,17.879999999999608,6.0,6,220,8.17816464775483
2012-07-01,17.580000000001345,12.169999999998836,17.580000000001345,12.470000000000713,15.430000000000264,17.580000000001345,6.0,7,221,8.687179658602668
2012-07-02,18.80999999999885,15.160000000001654,18.80999999999885,15.430000000000241,15.949999999998742,18.80999999999885,5.0,7,222,8.574341073234827
2012-07-03,21.44000000000129,15.77999999999919,21.44000000000129,15.949999999998735,15.199999999998813,21.44000000000129,6.0,7,223,8.326741596148464
2012-07-04,22.33000000000143,12.989999999999592,22.33000000000143,15.199999999998827,14.779999999999216,22.33000000000143,6.0,7,224,8.226530034935225
2012-07-05,18.699999999998468,13.22000000000075,18.699999999998468,14.779999999999205,13.419999999998762,18.699999999998468,5.0,7,225,8.087922952713884
2012-07-06,18.6499999999996,12.54000000000074,18.6499999999996,13.419999999998753,14.27999999999921,18.6499999999996,6.0,7,226,8.197726801216211
2012-07-07,18.769999999999804,14.019999999998666,18.769999999999804,14.279999999999205,14.379999999998882,18.769999999999804,6.0,7,227,8.445385061270917
2012-07-08,18.0,13.519999999998735,18.0,14.379999999998882,13.959999999999244,18.0,5.0,7,228,9.079390858283157
2012-07-09,17.460000000000484,12.529999999999252,17.460000000000484,13.27999999999923,12.069999999999736,17.460000000000484,6.0,7,229,8.496319241633637
2012-07-10,18.75,10.819999999999741,18.75,12.069999999999736,10.040000000000713,18.75,6.0,7,230,8.33466252692811
2012-07-11,18.669999999998602,10.290000000000717,18.669999999998602,10.040000000000713,13.150000000000992,18.669999999998602,6.0,7,231,8.212896268816014
2012-07-12,19.25999999999905,12.879999999998985,19.25999999999905,14.209999999999347,13.660000000001636,19.25999999999905,6.0,7,232,8.240253632115397
2012-07-13,16.4400000000011,12.580000000001245,16.4400000000011,13.129999999998946,12.440000000000708,16.4400000000011,5.0,7,233,8.228490772873808
2012-07-14,18.259999999999234,9.029999999999392,18.259999999999234,12.440000000000715,13.050000000001097,18.259999999999234,6.0,7,234,8.595460663003609
2012-07-15,17.059999999998848,12.669999999998753,16.990000000000435,13.050000000001097,13.919999999998705,16.940000000001145,5.0,7,235,8.638475637291705
2012-07-16,22.44000000000144,14.260000000000488,22.4799999999993,13.919999999998705,14.91000000000181,22.44000000000144,5.0,7,236,8.572825527215183
2012-07-17,18.519999999999982,14.27999999999919,18.519999999999982,14.91000000000181,13.769999999998596,18.519999999999982,5.0,7,237,8.146882489641358
2012-07-18,20.17999999999798,11.559999999999404,20.17999999999798,13.769999999998596,13.120000000001063,20.17999999999798,6.0,7,238,8.26354165777262
2012-07-19,17.769999999999804,11.440000000000575,17.769999999999804,13.120000000001063,11.830000000001215,17.769999999999804,5.0,7,239,8.127790206226239
2012-07-20,19.889999999999482,9.860000000000452,19.889999999999482,11.830000000001215,12.239999999999508,19.889999999999482,6.0,7,240,8.234110854120116
2012-07-21,22.860000000000525,10.529999999999312,22.860000000000525,12.239999999999508,12.470000000000764,22.860000000000525,6.0,7,241,8.138008219915697
2012-07-22,27.179999999996706,10.919999999998828,27.179999999996706,12.470000000000764,14.20999999999944,27.179999999996706,6.0,7,242,8.242208850790295
2012-07-23,28.320000000003446,12.239999999999508,28.320000000003446,14.209999999999445,15.740000000000059,28.320000000003446,7.0,7,243,7.992941226353487
2012-07-24,29.36999999999807,12.95999999999925,29.36999999999807,15.740000000000059,15.929999999999303,29.36999999999807,6.0,7,244,7.914892729315064
2012-07-25,26.440000000001568,12.800000000001063,26.440000000001568,15.929999999999303,15.929999999999303,26.440000000001568,6.0,7,245,7.999864095575206
2012-07-26,23.789999999997764,15.070000000000341,23.789999999997764,15.929999999999303,15.01999999999903,23.789999999997764,5.0,7,246,7.914685985900958
2012-07-27,21.08999999999769,8.160000000000425,21.08999999999769,14.92999999999972,10.970000000000708,21.08999999999769,6.0,7,247,8.224382898062315
2012-07-28,17.919999999998602,9.809999999999713,17.919999999998602,10.970000000000708,9.860000000000452,17.919999999998602,5.0,7,248,8.094585421276598
2012-07-29,19.690000000001312,7.830000000000948,19.690000000001312,9.860000000000452,11.519999999998946,19.690000000001312,5.0,7,249,8.566786014427121
2012-07-30,20.190000000001334,13.16000000000159,20.190000000001334,11.519999999998946,13.690000000000865,20.190000000001334,5.0,7,250,8.081812342754855
2012-07-31,22.570000000002555,13.949999999998784,22.570000000002555,13.690000000000868,15.6100000000005,22.570000000002555,5.0,7,251,8.205022717458997
2012-08-01,21.289999999998237,13.129999999998931,21.289999999998237,15.6100000000005,13.089999999998415,21.289999999998237,4.0,8,252,8.06490363972228
2012-08-02,21.7700000000006,12.089999999998572,21.7700000000006,13.089999999998415,14.360000000000491,21.7700000000006,5.0,8,253,7.965542814496096
2012-08-03,21.039999999998287,13.089999999998415,21.039999999998287,14.360000000000491,12.980000000001302,21.039999999998287,5.0,8,254,7.995904221865157
2012-08-04,20.69000000000136,12.760000000000556,20.69000000000136,12.980000000001302,14.76999999999896,20.69000000000136,5.0,8,255,8.154836378785966
2012-08-05,20.949999999998216,12.889999999999516,20.949999999998216,14.76999999999896,11.489999999999606,20.949999999998216,5.0,8,256,8.666727731680654
2012-08-06,19.320000000001816,11.4199999999988,19.320000000001816,11.489999999999606,14.839999999998193,19.320000000001816,5.0,8,257,8.267403905377016
2012-08-07,22.80000000000188,14.559999999999045,22.80000000000188,15.02999999999917,13.330000000001275,22.80000000000188,4.0,8,258,8.213259609808897
2012-08-08,25.91999999999849,13.309999999999173,25.91999999999849,13.330000000001275,14.5,25.91999999999849,5.0,8,259,8.00354526408316
2012-08-09,24.990000000001988,13.769999999998591,24.990000000001988,14.5,15.20999999999992,24.990000000001988,5.0,8,260,7.971071203759731
2012-08-10,22.9100000000024,12.379999999999022,22.9100000000024,15.20999999999992,16.029999999999152,22.9100000000024,5.0,8,261,7.967111764516772
2012-08-11,25.130000000001477,14.209999999999466,25.130000000001477,16.029999999999152,15.260000000000089,25.130000000001477,5.0,8,262,8.029549159831902
2012-08-12,22.679999999997417,14.779999999999175,22.679999999997417,15.260000000000089,17.619999999999877,22.679999999997417,4.0,8,263,8.401441806596617
2012-08-13,23.970000000000955,15.33000000000134,23.970000000000955,17.619999999999877,17.869999999999813,23.970000000000955,5.0,8,264,8.08390716229785
2012-08-14,22.570000000002562,15.230000000000885,22.78999999999792,17.380000000000063,16.01999999999936,22.570000000002562,5.0,8,265,7.888000421088001
2012-08-15,21.669999999998545,13.279999999999212,21.669999999998545,16.01999999999936,17.919999999998602,21.669999999998545,4.0,8,266,8.094527200294035
2012-08-16,27.229999999998693,14.110000000000491,27.229999999998693,17.919999999998602,20.539999999998397,27.229999999998693,4.0,8,267,7.958180881743702
2012-08-17,29.85999999999941,15.919999999998648,30.600000000002733,20.539999999998397,17.970000000000887,29.85999999999941,5.0,8,268,7.773145378445365
2012-08-18,28.88000000000189,17.769999999999822,29.5,17.970000000000887,16.96000000000059,28.88000000000189,4.0,8,269,8.014850178566927
2012-08-19,24.53999999999761,15.6399999999995,24.53999999999761,16.96000000000059,16.26999999999943,24.53999999999761,4.0,8,270,8.410628702815709
2012-08-20,22.08999999999764,13.989999999999425,22.08999999999764,16.269999999999428,13.160000000001595,22.08999999999764,4.0,8,271,8.14300483455232
2012-08-21,21.479999999999446,11.879999999999091,21.479999999999446,13.160000000001595,12.95999999999925,21.479999999999446,4.0,8,272,7.942754463116982
2012-08-22,22.039999999998063,11.290000000000735,22.039999999998063,12.95999999999925,14.069999999999895,22.039999999998063,4.0,8,273,7.845714045643469
2012-08-23,20.27000000000035,12.300000000000994,20.27000000000035,14.069999999999895,15.580000000001347,20.27000000000035,4.0,8,274,7.823503463405412
2012-08-24,20.929999999997786,14.849999999999476,20.929999999997786,15.04000000000015,14.26000000000046,20.929999999997786,4.0,8,275,7.899372664077264
2012-08-25,21.00999999999863,10.739999999999721,21.00999999999863,14.26000000000046,12.620000000001008,21.00999999999863,4.0,8,276,8.12416799636707
2012-08-26,20.990000000001366,12.620000000001008,20.990000000001366,12.620000000001008,14.97000000000083,20.990000000001366,4.0,8,277,8.100649444402455
2012-08-27,22.5,13.489999999999366,22.5,14.97000000000083,14.739999999999723,22.5,4.0,8,278,8.315278722642283
2012-08-28,19.690000000001312,12.949999999998909,19.690000000001312,13.660000000001665,14.089999999998279,19.690000000001312,3.0,8,279,8.048102687631246
2012-08-29,16.919999999998623,11.139999999999533,16.919999999998623,11.25,7.779999999999478,16.919999999998623,3.0,8,280,8.29493091182278
2012-08-30,17.720000000000887,5.080000000000519,17.720000000000887,7.779999999999478,13.110000000000484,17.720000000000887,4.0,8,281,8.337312538479315
2012-08-31,20.529999999999077,11.330000000001194,20.529999999999077,13.110000000000484,12.569999999999736,20.529999999999077,3.0,8,282,8.098455901343973
2012-09-01,18.350000000000684,13.660000000001665,18.36999999999969,12.569999999999736,15.690000000001055,18.350000000000684,3.0,9,283,8.300149548414163
2012-09-02,24.33999999999753,13.160000000001595,24.33999999999753,15.690000000001055,13.709999999999242,24.33999999999753,3.0,9,284,9.00151469930699
2012-09-03,24.78999999999757,14.139999999999509,24.78999999999757,13.709999999999242,12.069999999999736,24.78999999999757,3.0,9,285,8.364258978554929
2012-09-04,19.970000000000912,7.830000000000949,19.970000000000912,12.069999999999736,8.669999999998973,19.970000000000912,3.0,9,286,8.338471971341594
2012-09-05,20.75999999999868,8.339999999999497,20.75999999999868,8.669999999998973,11.459999999999265,20.75999999999868,3.0,9,287,8.157019517418666
2012-09-06,25.75999999999792,9.580000000001096,25.75999999999792,11.459999999999265,10.410000000001094,25.75999999999792,3.0,9,288,8.073354053065941
2012-09-07,27.119999999998285,9.269999999999458,27.119999999998285,10.410000000001096,11.319999999999736,27.119999999998285,4.0,9,289,8.036352644794281
2012-09-08,27.779999999999017,10.83000000000117,27.779999999999017,11.319999999999736,16.92999999999891,27.779999999999017,3.0,9,290,8.235763433291375
2012-09-09,20.21000000000153,14.19000000000092,20.21000000000153,16.92999999999891,14.769999999998966,20.21000000000153,3.0,9,291,8.592375105100759
2012-09-10,17.820000000001386,8.069999999999748,17.820000000001386,11.730000000001102,8.240000000000252,17.820000000001386,3.0,9,292,8.511590050356839
2012-09-11,17.919999999998602,7.950000000000053,17.919999999998602,8.240000000000252,8.620000000000264,17.919999999998602,3.0,9,293,8.237315004302209
2012-09-12,17.639999999999493,7.180000000000247,17.639999999999493,8.620000000000267,13.610000000000491,17.639999999999493,3.0,9,294,8.278871568510349
2012-09-13,20.690000000001373,10.230000000000805,20.690000000001373,13.610000000000491,9.690000000000278,20.690000000001373,3.0,9,295,8.232557366812989
2012-09-14,21.119999999999088,9.529999999999355,21.119999999999088,9.690000000000284,12.980000000001318,21.119999999999088,3.0,9,296,8.292168297979574
2012-09-15,18.30999999999875,11.040000000000733,18.30999999999875,12.980000000001318,13.290000000000756,18.30999999999875,2.0,9,297,8.401202666257042
2012-09-16,18.72000000000089,10.059999999999636,18.72000000000089,13.290000000000756,11.430000000000264,18.72000000000089,3.0,9,298,9.018018742753023
2012-09-17,17.190000000001184,6.770000000000381,17.190000000001184,10.970000000000718,7.3499999999993335,17.190000000001184,3.0,9,299,8.565412008550735
2012-09-18,16.30000000000149,4.659999999999871,16.30000000000149,7.349999999999333,9.069999999999744,16.30000000000149,3.0,9,300,8.485856671396158
2012-09-19,17.380000000000155,7.240000000000517,17.380000000000155,9.069999999999744,10.339999999998874,17.380000000000155,2.0,9,301,8.548594033827131
2012-09-20,16.32000000000101,8.680000000000256,16.32000000000101,10.339999999998868,6.590000000000132,16.32000000000101,2.0,9,302,8.636601231651271
2012-09-21,15.620000000000319,5.380000000000164,15.620000000000319,6.590000000000132,8.849999999999193,15.620000000000319,2.0,9,303,8.80640323234454
2012-09-22,12.309999999999249,8.419999999998975,12.309999999999249,8.849999999999193,10.959999999999264,12.309999999999249,2.0,9,304,8.992761456301135
2012-09-23,15.199999999998601,11.139999999999528,15.199999999998601,11.510000000000439,9.739999999999851,15.199999999998601,2.0,9,305,10.485012890710056
2012-09-24,15.470000000000852,8.559999999999926,15.470000000000852,9.739999999999835,10.069999999999741,15.470000000000852,2.0,9,306,9.62013563396956
2012-09-25,15.139999999999494,10.230000000000878,15.139999999999494,10.069999999999741,10.569999999999741,15.139999999999494,2.0,9,307,9.220817832644382
2012-09-26,16.610000000000507,9.5,16.610000000000507,10.569999999999741,9.029999999999367,16.610000000000507,2.0,9,308,9.344980835364137
2012-09-27,17.070000000001393,9.779999999999324,17.070000000001393,9.029999999999363,8.740000000000029,17.070000000001393,2.0,9,309,9.25459839417673
2012-09-28,15.830000000001373,6.8100000000004615,15.830000000001373,8.709999999999301,6.4199999999991775,15.830000000001373,2.0,9,310,9.254501698001993
2012-09-29,16.460000000000704,8.660000000000753,16.460000000000704,6.4199999999991775,13.660000000001752,16.460000000000704,2.0,9,311,9.382995005932923
2012-09-30,16.240000000000478,12.430000000000264,16.240000000000478,12.370000000001054,10.87000000000084,16.240000000000478,2.0,9,312,10.149784415584485
2012-10-01,16.440000000001174,10.900000000000944,16.440000000001174,10.870000000000848,11.05999999999938,16.440000000001174,2.0,10,313,9.590295030218687
2012-10-02,14.339999999998145,8.970000000000642,14.339999999998145,9.349999999999136,7.189999999999717,14.339999999998145,2.0,10,314,9.403859596307257
2012-10-03,14.990000000000162,7.549999999999986,14.990000000000162,7.189999999999729,10.9800000000011,14.990000000000162,2.0,10,315,9.395128221238904
2012-10-04,15.600000000000186,10.050000000000722,15.490000000000345,9.160000000000947,7.6100000000004275,15.490000000000345,2.0,10,316,9.343517641513136
2012-10-05,14.889999999999494,7.2999999999999075,14.889999999999494,7.6100000000004275,5.270000000000367,14.889999999999494,2.0,10,317,9.56259996175493
2012-10-06,13.639999999999509,7.430000000000253,13.639999999999509,5.270000000000367,9.489999999999814,13.639999999999509,2.0,10,318,9.570758008730467
2012-10-07,12.220000000000784,10.230000000000961,12.220000000000784,9.510000000000193,9.069999999999741,12.220000000000784,1.0,10,319,10.212828353719946
2012-10-08,14.230000000000825,8.400000000000807,14.230000000000825,9.069999999999741,7.040000000000669,14.230000000000825,2.0,10,320,10.12824612226531
2012-10-09,14.129999999999466,6.209999999999358,14.129999999999466,7.04000000000067,9.150000000000864,14.129999999999466,2.0,10,321,9.641868389810826
2012-10-10,14.87999999999974,10.580000000001208,14.919999999998634,9.150000000000864,10.370000000000823,14.87999999999974,1.0,10,322,9.636371583596457
2012-10-11,14.720000000000855,7.080000000000943,13.989999999999947,8.510000000000018,6.470000000000463,13.989999999999947,2.0,10,323,10.005707727104065
2012-10-12,11.529999999999227,6.150000000000587,11.529999999999227,6.409999999999969,2.8099999999998704,11.529999999999227,2.0,10,324,9.611995628373268
2012-10-13,12.319999999999736,4.099999999999845,12.319999999999736,2.8099999999998717,4.090000000000129,12.319999999999736,2.0,10,325,10.097390610359279
2012-10-14,13.029999999999184,6.389999999999595,13.029999999999184,4.090000000000129,9.809999999999512,13.029999999999184,1.0,10,326,10.745692643489829
2012-10-15,14.740000000000267,6.910000000000235,14.740000000000267,9.059999999999658,8.800000000000496,14.740000000000267,1.0,10,327,10.202081265883717
2012-10-16,16.600000000000716,9.870000000000768,16.600000000000716,8.800000000000502,12.15000000000102,16.600000000000716,1.0,10,328,9.87523371759485
2012-10-17,16.039999999999097,11.199999999998973,16.039999999999097,12.150000000001025,11.98000000000136,16.039999999999097,1.0,10,329,9.775404810749897
2012-10-18,13.209999999999757,11.639999999999516,13.010000000000325,11.980000000001366,9.569999999999741,13.010000000000325,1.0,10,330,9.611267576495878
2012-10-19,14.009999999999895,10.160000000001316,14.009999999999895,9.569999999999741,10.190000000000596,14.009999999999895,1.0,10,331,10.155024731294175
2012-10-20,12.410000000001713,10.319999999999737,12.410000000001713,10.190000000000596,11.599999999998994,12.410000000001713,1.0,10,332,10.141840364746317
2012-10-21,14.730000000000462,13.32000000000035,14.789999999999495,12.019999999998614,12.51000000000051,14.730000000000462,1.0,10,333,10.951931969814133
2012-10-22,14.050000000001436,12.610000000000491,13.51000000000005,12.459999999999445,13.080000000001329,13.51000000000005,1.0,10,334,10.223638782031372
2012-10-23,16.179999999998415,12.820000000000167,16.179999999998415,13.080000000001329,12.940000000000978,16.179999999998415,1.0,10,335,10.080434846480435
2012-10-24,13.610000000000506,10.889999999999516,13.279999999999163,10.089999999998666,8.5,13.279999999999163,1.0,10,336,9.784203703447016
2012-10-25,10.110000000000474,4.639999999999652,6.189999999999528,4.189999999999744,2.489999999999816,8.959999999999278,1.0,10,337,10.061685755352915
2012-10-26,7.6800000000002555,1.4799999999997906,3.779999999999976,2.4899999999998155,1.4300000000001032,7.6800000000002555,1.0,10,338,10.663071014094204
2012-10-27,9.16999999999884,3.9599999999994666,6.889999999999576,1.4300000000001032,7.660000000000683,9.16999999999884,1.0,10,339,11.299429710326073
2012-10-29,12.400000000000734,7.730000000000451,12.400000000000734,7.660000000000683,5.569999999999758,12.400000000000734,1.0,10,340,11.005619020471004
2012-10-30,10.919999999998748,5.0,10.919999999998748,5.569999999999758,6.450000000000242,10.919999999998748,1.0,10,341,10.808533792788536
2012-10-31,12.360000000000491,6.240000000000572,12.360000000000491,6.450000000000242,6.849999999999287,12.360000000000491,1.0,10,342,10.82646222061969
2012-11-01,11.459999999999244,5.060000000000444,6.599999999999317,4.200000000000425,4.200000000000425,9.419999999998826,1.0,11,343,10.781688586068876
2012-11-02,9.779999999999275,2.959999999999581,6.879999999999927,4.6100000000003485,3.2199999999998283,9.779999999999275,1.0,11,344,11.026956710777043
2012-11-03,9.44999999999924,2.790000000000392,6.4700000000005,3.2199999999998283,2.959999999999581,9.44999999999924,1.0,11,345,11.39288607004168
2012-11-04,8.669999999998874,3.97000000000008,7.0299999999994505,2.959999999999581,2.9400000000001634,8.669999999998874,1.0,11,346,12.61803604408618
2012-11-05,9.190000000000456,3.3700000000001893,7.080000000000986,2.9400000000001634,0.9200000000000544,9.190000000000456,1.0,11,347,11.390521558840542
2012-11-06,9.66999999999881,3.889999999999695,7.169999999999003,0.9200000000000544,4.970000000000298,9.66999999999881,1.0,11,348,11.532459992487338
2012-11-07,9.930000000000263,5.79000000000064,7.639999999999559,4.970000000000298,7.8099999999998735,9.930000000000263,1.0,11,349,11.246270093320053
2012-11-08,12.339999999998252,6.189999999999549,12.339999999998252,7.8099999999998735,8.129999999999534,12.339999999998252,1.0,11,350,10.945955830104994
2012-11-09,11.269999999998682,6.2099999999993445,11.269999999998682,8.129999999999534,8.800000000000606,11.269999999998682,1.0,11,351,10.933946624895988
2012-11-10,10.30999999999934,7.379999999999753,8.79000000000072,5.200000000000483,2.1000000000002133,9.779999999999275,1.0,11,352,11.421789797774961
2012-11-11,9.870000000000848,3.4900000000000797,8.389999999999548,2.1000000000002133,4.520000000000363,9.870000000000848,1.0,11,353,12.024949708954404
2012-11-12,12.180000000000074,7.509999999999873,12.059999999999098,4.520000000000363,10.05999999999938,12.059999999999098,1.0,11,354,11.402977572382028
2012-11-13,14.660000000002027,10.339999999998586,14.660000000002027,10.05999999999938,10.470000000000754,14.660000000002027,1.0,11,355,10.704661240586002
2012-11-14,12.62000000000079,8.129999999999532,12.62000000000079,7.3300000000010135,6.6399999999995805,12.62000000000079,1.0,11,356,10.686837247775776
2012-11-15,9.069999999999741,5.9599999999993525,9.069999999999741,6.450000000000236,5.909999999999868,9.069999999999741,1.0,11,357,10.939482095081393
2012-11-16,9.190000000000456,6.29999999999969,7.240000000000207,5.909999999999868,8.940000000000406,9.110000000000463,1.0,11,358,11.277534538806512
2012-11-17,12.440000000000945,8.660000000001013,12.440000000000945,8.180000000000257,2.069999999999838,12.440000000000945,1.0,11,359,11.489669679985562
2012-11-18,9.419999999998824,2.5,9.419999999998824,2.069999999999838,3.4199999999998245,9.419999999998824,1.0,11,360,12.08272988578919
2012-11-19,11.230000000001313,5.31999999999976,11.230000000001313,3.490000000000081,10.790000000000749,11.230000000001313,1.0,11,361,11.406281271710027
2012-11-20,13.4600000000001,10.629999999999026,13.4600000000001,10.879999999998988,9.730000000001024,13.4600000000001,1.0,11,362,11.104792479501103
2012-11-21,11.870000000001133,7.80000000000031,10.800000000001033,6.060000000000506,6.060000000000506,10.800000000001033,1.0,11,363,11.323918474258885
2012-11-22,13.089999999998147,7.940000000000165,13.089999999998147,6.560000000000291,6.0200000000003255,13.089999999998147,1.0,11,364,10.999051357486394
2012-11-23,10.699999999998989,6.0200000000003255,10.699999999998989,5.119999999999775,3.639999999999713,10.699999999998989,1.0,11,365,11.014705372146855
2012-11-24,9.910000000001324,6.520000000000053,6.439999999999659,3.639999999999713,7.459999999999307,9.360000000000467,1.0,11,366,12.09491481403509
2012-11-25,12.540000000000365,6.879999999999923,10.919999999998746,7.459999999999307,7.6800000000002555,10.919999999998746,1.0,11,367,12.185806184487404
2012-11-26,10.69000000000072,7.099999999999259,9.519999999999028,7.169999999999003,7.169999999999003,9.519999999999028,1.0,11,368,11.508233272983727
2012-11-27,8.470000000000656,5.979999999999652,6.069999999999753,6.41999999999909,5.840000000000132,8.470000000000656,1.0,11,369,11.681451897956581
2012-11-28,6.889999999999574,3.3099999999999885,3.340000000000125,3.45000000000036,2.229999999999714,6.889999999999574,1.0,11,370,11.964667871234862
2012-11-29,5.840000000000132,0.7300000000000167,3.180000000000206,1.6300000000000132,-0.8900000000000204,5.840000000000132,1.0,11,371,12.060980835960985
2012-11-30,4.369999999999911,-0.240000000000008,2.520000000000304,-0.8900000000000203,-1.3500000000001289,4.369999999999911,1.0,11,372,12.30057269410491
2012-12-01,5.729999999999622,-0.1699999999999842,2.6100000000001704,-1.3500000000001289,-1.5500000000000904,5.729999999999622,1.0,12,373,13.121752440741405
2012-12-02,4.759999999999514,-1.1300000000000905,2.7099999999996225,-1.5500000000000909,1.7700000000002467,4.759999999999514,1.0,12,374,13.715528944808213
2012-12-03,10.220000000000743,4.75,10.220000000000743,2.940000000000164,2.3299999999999343,10.220000000000743,1.0,12,375,12.393292202569242
2012-12-04,7.730000000000454,1.4300000000001032,4.360000000000335,1.2100000000000328,-0.7700000000000004,7.730000000000454,1.0,12,376,12.268467703220608
2012-12-05,3.8899999999996937,-0.6900000000000469,-0.06999999999999433,-0.7700000000000004,-2.8199999999998044,3.8899999999996937,1.0,12,377,12.736527133918226
2012-12-06,4.840000000000131,-1.3199999999999126,0.030000000000001,-2.8199999999998044,2.9899999999998257,4.1300000000000345,1.0,12,378,13.005750001573837
2012-12-07,6.330000000000898,1.590000000000103,2.120000000000174,2.969999999999717,3.9000000000001536,6.330000000000898,1.0,12,379,12.827951519880589
2012-12-08,6.459999999999335,1.7900000000001226,4.689999999999623,3.169999999999949,3.169999999999949,6.459999999999335,1.0,12,380,12.78698679605714
2012-12-09,8.660000000001013,3.430000000000213,5.369999999999738,3.860000000000304,3.209999999999545,8.660000000001013,1.0,12,381,13.418990776433349
2012-12-10,5.590000000000132,0.6100000000000232,2.229999999999714,1.5500000000000909,-0.2300000000000136,5.590000000000132,1.0,12,382,12.528336346625645
2012-12-11,2.7000000000002577,-1.1899999999998785,1.2600000000001517,-2.4899999999998155,-3.830000000000344,2.7000000000002577,1.0,12,383,11.77405915226119
2012-12-12,1.7999999999999774,-2.2900000000002865,1.7999999999999774,-3.830000000000344,-1.3500000000001289,1.7999999999999774,1.0,12,384,13.26326072133167
2012-12-13,1.5799999999999383,-1.810000000000052,-1.1000000000000756,-1.3500000000001289,0.8200000000000365,1.5799999999999383,1.0,12,385,13.322344429088238
2012-12-14,10.339999999998588,5.459999999999373,10.339999999998588,1.930000000000152,7.540000000000694,10.339999999998588,0.0,12,386,13.083142573113813
2012-12-15,11.169999999998737,6.3199999999997525,11.169999999998737,6.91000000000038,5.31999999999976,11.169999999998737,1.0,12,387,12.45375832138205
